SIMANN META
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6136  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
-6128  0
